Order Date,Product Name,Category,Region,Quantity,Sales,Profit,Month Name,Cost
8/5/2023,Smartwatch,Electronics,East,8,7144,492.1,August,6651.9
8/9/2022,Keyboard,Accessories,West,5,4200,330.48,August,3869.52
2/8/2022,Monitor,Accessories,North,6,5022,291.89,February,4730.11
12/13/2024,Smartphone,Electronics,West,2,2354,371.34,December,1982.66
10/10/2024,Smartphone,Electronics,South,2,2032,149.7,October,1882.3
10/15/2024,Printer,Office,South,8,9528,1942.35,October,7585.65
5/25/2024,Keyboard,Accessories,South,2,2372,275.88,May,2096.12
2/14/2022,Laptop,Electronics,West,3,2703,609.75,February,2093.25
5/4/2023,Laptop,Electronics,South,4,1264,267.82,May,996.18
5/21/2024,Smartphone,Electronics,South,4,1624,333.74,May,1290.26
5/14/2023,Mouse,Accessories,West,8,2976,507.77,May,2468.23
7/2/2024,Headphones,Accessories,West,6,4998,863.82,July,4134.18
4/18/2024,Printer,Office,South,1,445,29.57,April,415.43
10/20/2022,Printer,Office,West,1,98,28.57,October,69.43
8/22/2022,Tablet,Electronics,North,7,4102,354.03,August,3747.97
1/11/2022,Printer,Office,North,1,1016,171.31,January,844.69
8/18/2023,Headphones,Accessories,South,4,1960,234.88,August,1725.12
9/15/2024,Mouse,Accessories,West,7,2751,675.95,September,2075.05
7/15/2022,Smartphone,Electronics,East,7,4032,742.98,July,3289.02
7/28/2024,Smartphone,Electronics,West,7,5978,1791.25,July,4186.75
12/16/2023,Headphones,Accessories,West,7,8050,2129.97,December,5920.03
5/24/2024,Monitor,Accessories,East,7,4648,1240.98,May,3407.02
6/14/2022,Smartphone,Electronics,North,3,1119,108.68,June,1010.32
6/14/2023,Printer,Office,South,9,2178,382.67,June,1795.33
12/11/2024,Laptop,Electronics,East,1,918,180.31,December,737.69
2/5/2023,Smartphone,Electronics,East,9,6903,837.35,February,6065.65
8/21/2023,Keyboard,Accessories,North,5,4855,534.23,August,4320.77
12/18/2023,Camera,Electronics,South,2,2158,483.94,December,1674.06
4/13/2023,Mouse,Accessories,North,7,4550,1077.8,April,3472.2
9/24/2023,Tablet,Electronics,West,4,3592,249.54,September,3342.46
12/19/2022,Tablet,Electronics,South,8,3488,943.25,December,2544.75
5/21/2022,Monitor,Accessories,North,2,1214,163.8,May,1050.2
9/21/2024,Mouse,Accessories,West,9,7200,1469.23,September,5730.77
3/24/2023,Laptop,Electronics,East,8,1808,339.31,March,1468.69
12/29/2022,Camera,Electronics,West,9,7083,560.88,December,6522.12
6/5/2024,Monitor,Accessories,East,4,1060,260.21,June,799.79
11/17/2022,Smartwatch,Electronics,South,9,7182,461.61,November,6720.39
5/7/2024,Smartphone,Electronics,West,6,5532,552.74,May,4979.26
8/23/2024,Headphones,Accessories,South,8,1800,326.03,August,1473.97
12/17/2023,Headphones,Accessories,South,1,351,32.61,December,318.39
11/10/2022,Smartwatch,Electronics,West,2,1200,191.43,November,1008.57
12/1/2023,Tablet,Electronics,South,9,1593,322.46,December,1270.54
12/15/2024,Monitor,Accessories,East,3,2580,448.02,December,2131.98
3/12/2022,Keyboard,Accessories,East,6,6780,1794.97,March,4985.03
3/25/2022,Smartphone,Electronics,South,2,1298,204.08,March,1093.92
12/24/2024,Smartwatch,Electronics,South,7,4585,383.97,December,4201.03
4/16/2023,Tablet,Electronics,North,1,516,70.53,April,445.47
5/14/2024,Tablet,Electronics,West,4,1780,420.28,May,1359.72
11/7/2022,Keyboard,Accessories,North,5,365,94.05,November,270.95
2/26/2023,Tablet,Electronics,South,8,3896,735.66,February,3160.34
4/28/2024,Laptop,Electronics,South,1,636,169.24,April,466.76
7/27/2024,Monitor,Accessories,East,7,637,87.86,July,549.14
9/26/2023,Keyboard,Accessories,South,3,1302,180.82,September,1121.18
8/24/2024,Smartphone,Electronics,West,1,719,40.42,August,678.58
8/8/2023,Camera,Electronics,West,6,5106,1341.93,August,3764.07
7/11/2023,Mouse,Accessories,West,3,1215,129.8,July,1085.2
5/23/2024,Camera,Electronics,East,9,1791,187.28,May,1603.72
9/30/2023,Printer,Office,East,9,6255,452.46,September,5802.54
5/2/2023,Printer,Office,East,5,4165,1012.37,May,3152.63
12/31/2023,Monitor,Accessories,South,5,5990,1192.11,December,4797.89
12/1/2023,Tablet,Electronics,South,1,847,142.74,December,704.26
2/4/2024,Camera,Electronics,East,8,688,131.26,February,556.74
6/24/2023,Tablet,Electronics,East,2,1188,286.38,June,901.62
8/20/2023,Camera,Electronics,North,7,3101,926.09,August,2174.91
12/30/2024,Headphones,Accessories,West,9,8703,1562.88,December,7140.12
10/29/2024,Printer,Office,West,9,9324,2416.93,October,6907.07
9/20/2024,Laptop,Electronics,North,1,749,68.17,September,680.83
11/17/2024,Smartwatch,Electronics,West,4,3224,871.53,November,2352.47
10/1/2023,Monitor,Accessories,South,3,459,40.96,October,418.04
12/24/2024,Smartwatch,Electronics,East,7,5726,976.14,December,4749.86
4/20/2022,Keyboard,Accessories,West,4,616,175.75,April,440.25
12/24/2024,Laptop,Electronics,North,2,1584,406.25,December,1177.75
6/24/2023,Laptop,Electronics,East,5,3205,368.41,June,2836.59
9/18/2024,Printer,Office,East,1,958,186.76,September,771.24
12/18/2023,Laptop,Electronics,East,9,5139,1315.93,December,3823.07
11/9/2024,Smartphone,Electronics,West,5,3795,239.15,November,3555.85
3/3/2024,Camera,Electronics,East,2,810,229.33,March,580.67
5/11/2024,Camera,Electronics,South,6,5106,1500.2,May,3605.8
6/30/2024,Monitor,Accessories,West,2,798,79.25,June,718.75
2/22/2022,Laptop,Electronics,West,5,3165,895.33,February,2269.67
9/21/2023,Tablet,Electronics,East,5,5935,875.84,September,5059.16
6/27/2022,Keyboard,Accessories,South,4,3352,663.15,June,2688.85
1/29/2024,Smartphone,Electronics,West,9,8343,821,January,7522
5/25/2022,Monitor,Accessories,East,4,2604,411.38,May,2192.62
10/28/2023,Headphones,Accessories,West,1,526,108.88,October,417.12
11/12/2023,Monitor,Accessories,West,9,5220,1324.01,November,3895.99
11/12/2023,Printer,Office,North,9,1737,152.98,November,1584.02
10/24/2022,Mouse,Accessories,West,6,3186,841.04,October,2344.96
1/13/2023,Smartphone,Electronics,West,6,7014,1202.25,January,5811.75
1/17/2023,Mouse,Accessories,South,9,3411,444.87,January,2966.13
1/20/2022,Monitor,Accessories,East,1,513,87.58,January,425.42
7/5/2022,Smartphone,Electronics,West,1,1104,277.85,July,826.15
8/11/2022,Smartphone,Electronics,East,9,2718,271.51,August,2446.49
5/14/2023,Headphones,Accessories,North,6,1662,416.3,May,1245.7
12/16/2023,Mouse,Accessories,West,5,1700,360.59,December,1339.41
12/6/2024,Tablet,Electronics,South,4,2932,597.65,December,2334.35
10/13/2023,Mouse,Accessories,North,4,3604,971.14,October,2632.86
3/26/2024,Camera,Electronics,West,4,4596,553.58,March,4042.42
4/5/2024,Smartwatch,Electronics,East,6,930,68.24,April,861.76
6/24/2023,Tablet,Electronics,North,3,2790,470.93,June,2319.07
5/22/2022,Smartphone,Electronics,North,6,4596,1162.75,May,3433.25
10/15/2023,Keyboard,Accessories,South,1,962,260.28,October,701.72
10/23/2024,Smartphone,Electronics,North,1,92,14.88,October,77.12
9/29/2024,Keyboard,Accessories,North,5,1130,254.99,September,875.01
4/29/2024,Headphones,Accessories,East,6,6024,1706.41,April,4317.59
1/16/2024,Printer,Office,South,1,879,135,January,744
6/6/2022,Monitor,Accessories,East,8,2384,444.98,June,1939.02
12/25/2024,Camera,Electronics,South,4,4644,277.26,December,4366.74
4/4/2024,Keyboard,Accessories,East,1,607,79.78,April,527.22
9/29/2022,Mouse,Accessories,South,7,770,129.11,September,640.89
11/6/2022,Keyboard,Accessories,South,1,711,158.89,November,552.11
8/2/2023,Keyboard,Accessories,South,2,1088,235.83,August,852.17
3/5/2024,Laptop,Electronics,East,7,4704,513.14,March,4190.86
12/15/2022,Laptop,Electronics,East,5,660,90.86,December,569.14
11/25/2022,Headphones,Accessories,South,5,4680,516.26,November,4163.74
10/6/2022,Camera,Electronics,East,7,6797,665.29,October,6131.71
12/11/2024,Mouse,Accessories,North,9,558,38.86,December,519.14
9/13/2023,Monitor,Accessories,East,4,4496,1115.75,September,3380.25
5/28/2022,Keyboard,Accessories,South,1,713,62.78,May,650.22
8/17/2022,Camera,Electronics,East,2,1310,212.43,August,1097.57
10/31/2024,Keyboard,Accessories,West,9,2853,564.05,October,2288.95
11/20/2023,Camera,Electronics,South,2,2324,516.06,November,1807.94
4/16/2024,Laptop,Electronics,North,1,330,53.42,April,276.58
9/22/2023,Camera,Electronics,South,3,588,100.52,September,487.48
5/7/2024,Smartphone,Electronics,East,1,63,11.91,May,51.09
3/15/2022,Tablet,Electronics,East,7,847,147.71,March,699.29
6/28/2024,Printer,Office,East,1,1037,56.89,June,980.11
1/6/2024,Mouse,Accessories,North,1,373,72.17,January,300.83
12/20/2023,Laptop,Electronics,North,1,1176,157.47,December,1018.53
1/11/2022,Smartphone,Electronics,East,3,2139,422.52,January,1716.48
12/11/2024,Monitor,Accessories,West,9,4140,301.12,December,3838.88
1/13/2024,Laptop,Electronics,North,1,1038,63.23,January,974.77
7/28/2024,Monitor,Accessories,East,8,2024,203.11,July,1820.89
4/15/2022,Smartwatch,Electronics,South,6,6624,1136.09,April,5487.91
9/23/2023,Smartwatch,Electronics,East,7,5019,1154.79,September,3864.21
4/15/2024,Smartphone,Electronics,East,5,750,207.77,April,542.23
3/23/2023,Camera,Electronics,North,7,6461,1455.36,March,5005.64
11/4/2023,Tablet,Electronics,West,6,2946,208.01,November,2737.99
5/24/2024,Monitor,Accessories,South,1,618,81.04,May,536.96
3/27/2022,Printer,Office,South,2,1774,322.49,March,1451.51
5/11/2022,Camera,Electronics,East,9,8586,700.37,May,7885.63
2/13/2024,Laptop,Electronics,South,5,2000,232.41,February,1767.59
2/16/2023,Mouse,Accessories,East,1,849,205.88,February,643.12
8/13/2023,Mouse,Accessories,East,6,3186,374.63,August,2811.37
5/15/2024,Monitor,Accessories,South,4,2536,495.13,May,2040.87
5/9/2024,Smartwatch,Electronics,South,2,1306,228.41,May,1077.59
5/2/2022,Tablet,Electronics,East,3,2508,631.85,May,1876.15
7/13/2024,Tablet,Electronics,North,8,1048,107.56,July,940.44
11/19/2022,Keyboard,Accessories,East,4,1516,256.96,November,1259.04
3/4/2024,Smartphone,Electronics,West,9,10458,1835.21,March,8622.79
5/20/2024,Headphones,Accessories,East,9,2754,259.16,May,2494.84
9/28/2022,Printer,Office,West,4,3432,364.27,September,3067.73
12/25/2022,Monitor,Accessories,South,2,1234,257.89,December,976.11
7/30/2022,Monitor,Accessories,East,1,847,146.25,July,700.75
10/23/2022,Keyboard,Accessories,South,7,7672,896.11,October,6775.89
4/4/2024,Monitor,Accessories,North,9,7596,1454.15,April,6141.85
11/2/2024,Keyboard,Accessories,East,7,7252,1357.27,November,5894.73
12/5/2024,Smartwatch,Electronics,West,6,732,136.59,December,595.41
6/27/2023,Smartphone,Electronics,West,1,173,20.96,June,152.04
3/18/2023,Camera,Electronics,North,3,2805,749.5,March,2055.5
9/18/2023,Smartphone,Electronics,West,8,7048,391.96,September,6656.04
8/16/2024,Mouse,Accessories,East,6,4698,1020.11,August,3677.89
1/17/2024,Smartwatch,Electronics,South,1,565,148.79,January,416.21
6/17/2023,Monitor,Accessories,North,1,672,198.75,June,473.25
7/24/2022,Camera,Electronics,South,6,2604,566.34,July,2037.66
5/31/2024,Tablet,Electronics,West,6,5124,501.5,May,4622.5
8/14/2022,Smartwatch,Electronics,West,5,2455,714.35,August,1740.65
3/1/2022,Printer,Office,North,2,1796,225.15,March,1570.85
1/25/2022,Laptop,Electronics,South,1,288,61.85,January,226.15
7/23/2023,Laptop,Electronics,North,5,2160,553.41,July,1606.59
3/10/2022,Tablet,Electronics,West,1,105,27.36,March,77.64
5/5/2023,Monitor,Accessories,South,9,7578,1596.64,May,5981.36
3/10/2023,Headphones,Accessories,South,1,365,50.1,March,314.9
4/23/2024,Camera,Electronics,West,8,3752,537.98,April,3214.02
8/21/2024,Keyboard,Accessories,North,2,1384,316.21,August,1067.79
2/21/2023,Smartphone,Electronics,West,5,475,76.22,February,398.78
1/9/2023,Printer,Office,West,4,1116,242.31,January,873.69
8/24/2023,Smartphone,Electronics,West,1,137,39.35,August,97.65
1/12/2022,Headphones,Accessories,South,6,738,158.96,January,579.04
10/9/2023,Camera,Electronics,West,3,1821,543.01,October,1277.99
4/22/2022,Keyboard,Accessories,West,7,3654,670.16,April,2983.84
7/14/2024,Keyboard,Accessories,East,6,2592,404.89,July,2187.11
4/25/2022,Camera,Electronics,East,6,996,225.75,April,770.25
7/10/2024,Mouse,Accessories,North,1,693,62.75,July,630.25
10/24/2023,Keyboard,Accessories,East,3,513,48.23,October,464.77
5/17/2024,Smartwatch,Electronics,East,8,5736,937.62,May,4798.38
4/6/2023,Mouse,Accessories,East,2,1458,208.93,April,1249.07
12/3/2022,Smartphone,Electronics,East,8,5496,1104.93,December,4391.07
1/7/2022,Tablet,Electronics,North,3,3183,358.87,January,2824.13
7/27/2023,Headphones,Accessories,East,6,3990,975.5,July,3014.5
2/5/2024,Smartphone,Electronics,West,2,582,76.45,February,505.55
5/3/2022,Printer,Office,South,5,3340,845.53,May,2494.47
8/30/2023,Monitor,Accessories,West,1,890,59.1,August,830.9
9/22/2024,Printer,Office,East,6,4890,689.01,September,4200.99
10/19/2023,Keyboard,Accessories,East,3,2625,349.61,October,2275.39
9/14/2022,Smartwatch,Electronics,North,4,1440,200.09,September,1239.91
12/26/2024,Headphones,Accessories,North,5,505,93.85,December,411.15
1/28/2022,Laptop,Electronics,North,8,8192,1822.87,January,6369.13
8/9/2023,Keyboard,Accessories,East,3,1920,144.3,August,1775.7
10/18/2022,Smartwatch,Electronics,West,8,8768,1065.8,October,7702.2
10/12/2022,Mouse,Accessories,North,1,1140,117.05,October,1022.95
1/23/2023,Laptop,Electronics,North,4,952,264.61,January,687.39
5/2/2024,Smartphone,Electronics,North,1,225,51.07,May,173.93
8/1/2022,Printer,Office,South,4,1304,336.95,August,967.05
6/25/2023,Camera,Electronics,East,3,1029,206.83,June,822.17
2/29/2024,Printer,Office,South,3,3402,442.67,February,2959.33
5/24/2022,Laptop,Electronics,North,9,8460,1201.94,May,7258.06
3/7/2024,Monitor,Accessories,North,1,104,26.86,March,77.14
12/18/2023,Monitor,Accessories,West,9,10665,1595.08,December,9069.92
8/12/2023,Smartwatch,Electronics,East,8,984,183.07,August,800.93
9/18/2024,Smartphone,Electronics,North,4,2064,359.3,September,1704.7
3/8/2022,Laptop,Electronics,North,2,594,172.47,March,421.53
10/25/2023,Printer,Office,South,8,6016,898.33,October,5117.67
8/22/2024,Smartphone,Electronics,North,8,2864,195.16,August,2668.84
7/17/2024,Tablet,Electronics,North,4,724,186.95,July,537.05
2/11/2024,Mouse,Accessories,East,6,4098,1174.46,February,2923.54
6/12/2023,Monitor,Accessories,North,1,338,32.61,June,305.39
3/9/2024,Printer,Office,West,8,9280,1596.88,March,7683.12
4/16/2022,Smartwatch,Electronics,East,1,890,57.04,April,832.96
4/26/2023,Tablet,Electronics,South,2,1790,442.75,April,1347.25
10/1/2023,Tablet,Electronics,North,9,8523,978.97,October,7544.03
2/21/2023,Headphones,Accessories,West,9,7776,677.74,February,7098.26
3/20/2024,Mouse,Accessories,North,7,3031,417.5,March,2613.5
10/2/2022,Camera,Electronics,South,9,4698,1262.47,October,3435.53
6/13/2023,Keyboard,Accessories,West,9,4851,1408.41,June,3442.59
1/22/2023,Camera,Electronics,East,6,4542,1169.16,January,3372.84
9/21/2022,Headphones,Accessories,North,2,978,210.75,September,767.25
1/4/2022,Mouse,Accessories,South,9,9378,1740.97,January,7637.03
8/6/2023,Smartwatch,Electronics,North,8,9464,2043.73,August,7420.27
11/8/2024,Printer,Office,West,8,1720,401.26,November,1318.74
7/11/2022,Keyboard,Accessories,West,8,4752,1124.22,July,3627.78
10/23/2023,Keyboard,Accessories,South,4,584,127.28,October,456.72
7/28/2024,Camera,Electronics,North,9,4554,1031.09,July,3522.91
7/23/2022,Tablet,Electronics,South,2,2392,483.39,July,1908.61
11/20/2023,Camera,Electronics,South,7,3962,916.13,November,3045.87
5/21/2023,Laptop,Electronics,North,3,1308,141.04,May,1166.96
9/15/2023,Printer,Office,South,8,5912,1153.18,September,4758.82
5/10/2023,Camera,Electronics,South,7,5831,1416.31,May,4414.69
12/11/2022,Camera,Electronics,West,7,5572,690.68,December,4881.32
8/11/2023,Monitor,Accessories,North,6,5214,1093.04,August,4120.96
6/18/2022,Mouse,Accessories,East,9,6705,1283.78,June,5421.22
1/28/2023,Headphones,Accessories,North,1,426,93.83,January,332.17
11/6/2024,Smartphone,Electronics,West,2,2204,523.82,November,1680.18
8/25/2022,Smartphone,Electronics,North,3,2652,161.67,August,2490.33
7/7/2023,Printer,Office,South,6,3132,919.52,July,2212.48
6/4/2024,Printer,Office,West,5,1830,437.35,June,1392.65
1/27/2024,Laptop,Electronics,East,9,2763,676.25,January,2086.75
9/17/2022,Monitor,Accessories,North,8,9056,2281.97,September,6774.03
3/10/2022,Camera,Electronics,North,7,5439,1416.62,March,4022.38
8/1/2022,Camera,Electronics,South,6,828,47.91,August,780.09
10/1/2024,Smartwatch,Electronics,East,5,1910,463.07,October,1446.93
2/19/2023,Tablet,Electronics,North,2,1874,333.86,February,1540.14
8/2/2023,Mouse,Accessories,East,1,1032,291.41,August,740.59
6/26/2023,Keyboard,Accessories,East,3,3264,556.86,June,2707.14
11/26/2022,Smartphone,Electronics,West,1,877,110.99,November,766.01
5/23/2022,Camera,Electronics,North,3,924,183.18,May,740.82
4/26/2023,Camera,Electronics,West,3,417,114.42,April,302.58
2/21/2024,Laptop,Electronics,West,5,2670,155.89,February,2514.11
6/18/2024,Keyboard,Accessories,South,7,2716,512.09,June,2203.91
5/18/2023,Headphones,Accessories,West,9,10134,1334.37,May,8799.63
1/19/2022,Monitor,Accessories,North,5,5500,1230.98,January,4269.02
12/7/2024,Tablet,Electronics,East,6,6228,1756.82,December,4471.18
6/16/2024,Laptop,Electronics,West,7,1092,274.77,June,817.23
6/24/2023,Monitor,Accessories,West,5,3255,332.54,June,2922.46
6/28/2022,Tablet,Electronics,West,5,5645,1320.86,June,4324.14
3/20/2024,Smartphone,Electronics,North,9,7578,466.87,March,7111.13
4/21/2023,Keyboard,Accessories,South,9,6282,1594.61,April,4687.39
12/29/2024,Laptop,Electronics,South,6,2364,639.29,December,1724.71
12/12/2023,Keyboard,Accessories,North,8,6880,1570.91,December,5309.09
10/30/2022,Smartphone,Electronics,East,6,3288,249.02,October,3038.98
2/1/2024,Monitor,Accessories,East,6,5292,659.58,February,4632.42
11/6/2023,Printer,Office,North,3,3522,883.41,November,2638.59
10/8/2022,Smartwatch,Electronics,West,2,1518,87.6,October,1430.4
6/17/2023,Tablet,Electronics,North,7,2457,690.55,June,1766.45
1/9/2024,Headphones,Accessories,West,1,309,62.08,January,246.92
1/24/2022,Monitor,Accessories,North,6,6192,717.46,January,5474.54
6/4/2022,Camera,Electronics,East,5,4235,747.96,June,3487.04
8/13/2022,Smartwatch,Electronics,North,9,7128,457.11,August,6670.89
7/23/2024,Tablet,Electronics,North,5,5660,641.69,July,5018.31
5/23/2024,Smartphone,Electronics,South,1,787,120.38,May,666.62
11/13/2022,Mouse,Accessories,West,3,375,107.26,November,267.74
8/19/2023,Camera,Electronics,South,4,296,44.79,August,251.21
1/1/2022,Keyboard,Accessories,East,6,6372,570.75,January,5801.25
6/16/2024,Mouse,Accessories,West,6,2214,322.73,June,1891.27
9/16/2024,Headphones,Accessories,South,6,2640,734.44,September,1905.56
11/8/2023,Camera,Electronics,South,7,2240,580.47,November,1659.53
5/6/2023,Smartwatch,Electronics,East,7,6258,1347.74,May,4910.26
1/2/2024,Printer,Office,West,8,3816,574.57,January,3241.43
5/15/2022,Smartwatch,Electronics,South,2,390,115.48,May,274.52
7/1/2024,Tablet,Electronics,South,7,630,83.28,July,546.72
9/1/2022,Smartphone,Electronics,South,4,3868,819.26,September,3048.74
